X,Y
185.27900847679393,232.49551295238618
185.57684944404525,232.18816491656654
185.87275342021422,231.87895156985795
186.16670872351867,231.56788511947383
186.45870374910643,231.25497784578505
186.74872696951388,230.94024210183494
187.03676693512102,230.62369031285178
187.32281227460302,230.3053349757582
187.6068516953798,229.98518865867774
187.88887398406126,229.66326400043891
188.1688680068905,229.33957371007588
188.44682271018277,229.01413056632717
188.72272712076244,228.68694741713077
188.99657034639569,228.35803717911725
189.26834157622096,228.0274128370996
189.53803008117544,227.69508744356068
189.80562521441865,227.36107411813805
190.07111641175305,227.0253860471058
190.33449319204064,226.6880364828543
190.5957451576172,226.34903874336658
190.8548619947024,226.00840621169309
191.11183347380722,225.66615233542277
191.36664945013766,225.32229062615275
191.6192998639953,224.97683465895446
191.86977474117444,224.62979807183794
192.11806419335574,224.2811945652135
192.36415841849683,223.9310379013506
192.60804770121902,223.57934190383486
192.8497224131911,223.22612045702198
193.08917301350922,222.8713875054899
193.32639004907367,222.5151570534882
193.56136415496212,222.15744316438503
193.79408605479915,221.79825996011235
194.0245465611227,221.43762162060796
194.2527365757465,221.07554238325608
194.47864709011958,220.7120365423249
194.7022691856816,220.34711844840274
194.92359403421517,219.980802507831
195.14261289819422,219.61310318213583
195.35931713112902,219.244034987457
195.57369817790754,218.87361249397486
195.7857475751331,218.50185032533525
195.99545695145858,218.12876315807193
196.2028180279169,217.75436572102757
196.4078226182478,217.37867279477177
196.6104626292211,217.00169921101812
196.81073006095613,216.62345985203808
197.0086170072376,216.243969650074
197.2041156558277,215.86324358674923
197.39721828877458,215.48129669247677
197.58791728271686,215.09814404586612
197.77620510918484,214.71380077312762
197.96207433489752,214.32828204747565
198.14551762205613,213.9416030885293
198.32652772863378,213.55377916171187
198.50509750866138,213.1648255776479
198.68121991250985,212.77475769155876
198.85488798716818,212.3835909026569
199.02609487651824,211.99134065353718
199.19483382160507,211.59802242956795
199.3610981609042,211.20365175827908
199.52488133058404,210.80824420874956
199.68617686476557,210.41181539099222
199.8449783957773,210.01438095533814
200.0012796544067,209.61595659181828
200.15507447014764,209.21655802954422
200.3063567714442,208.81620103608742
200.45512058593016,208.4149014168564
200.60136004066482,208.01267501447305
200.74506936236492,207.60953770814692
200.88624287763253,207.2055054130487
201.02487501317896,206.80059407968147
201.1609602960449,206.3948196932515
201.29449335381634,205.98819827303663
201.4254689148369,205.58074587175432
201.5538818084156,205.17247857492774
201.67972696503142,204.76341250025064
201.80299941653288,204.35356379695128
201.92369429633482,203.94294864515462
202.04180683960993,203.53158325524387
202.15733238347732,203.11948386722023
202.2702663671863,202.70666675006177
202.38060433229663,202.2931482010816
202.48834192285426,201.87894454528387
202.59347488556367,201.46407213471974
202.69599906995552,201.04854734784155
202.79591042855048,200.63238658885646
202.89320501701928,200.21560628707854
202.98787899433808,199.79822289628063
203.07992862294043,199.38025289404422
203.1693502688646,198.96171278110927
203.25614040189708,198.5426190807229
203.34029559571206,198.12298833798667
203.42181252800657,197.70283711920393
203.5006879806317,197.28218201122522
203.57691883971967,196.8610396207941
203.65050209580667,196.43942657389087
203.72143484395173,196.01735951507683
203.78971428385142,195.59485510683672
203.85533771995037,195.17193002892108
203.91830256154768,194.74860097768791
203.97860632289922,194.32488466544322
204.03624662331578,193.9007978197816
204.0912211872569,193.47635718292543
204.14352784442104,193.05157951106443
204.1931645298309,192.62648157369364
204.2401292839151,192.20108015295182
204.28442025258562,191.77539204295863
204.3260356873108,191.3494340491517
204.36497394518454,190.92322298762338
204.40123348899112,190.49677568445648
204.43481288726585,190.07010897506044
204.46571081435155,189.64323970350625
204.49392605045097,189.216184721862
204.5194574816749,188.788960889527
204.54230410008614,188.3615850725666
204.56246500373936,187.93407414304642
204.57993939671655,187.50644497836578
204.59472658915865,187.07871446059198
204.60682599729262,186.65089947579344
204.61623714345447,186.22301691337324
204.62295965610832,185.79508366540225
204.6269932698609,185.36711662595243
